Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access
ELEC,BCBST CH5 P5 01 GATEWAY #1,401 E M L King Blvd,,Chattanooga,TN,37403,,888-758-4389,E,,Public,Mon 12:00am - 12:00am; Tue 12:00am - 12:00am; Wed 12:00am - 12:00am; Thu 12:00am - 12:00am; Fri 12:00am - 12:00am; Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.044243,-85.303893,2021-12-01,184944,2021-12-01 00:30:49 UTC,,,,2021-02-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
LPG,U-Haul,1805 E Stone Dr,,Kingsport,TN,37660,,423-343-5593,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,36.543961,-82.514263,2021-06-07,184978,2021-06-07 17:37:37 UTC,P,,,2020-01-01,,,true,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,
ELEC,Best Western Plus Lawrenceburg,One Western Way,,Lawrenceburg,TN,38464,,931-244-7446,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,1,,,Non-Networked,,GPS,35.280461,-87.317161,2021-03-15,185298,2021-08-04 00:01:52 UTC,P,,,2021-02-15,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,
ELEC,Oak Ridge Associated Universities - 100 ORAU,100 ORAU Way,,Oak Ridge,TN,37830,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,36.009188,-84.261873,2021-11-30,185315,2021-11-30 22:55:12 UTC,,,,2021-02-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,Oak Ridge Associated Universities - 210 Badger,210 Badger Avenue,,Oak Ridge,TN,37830,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,36.010559,-84.263059,2021-11-30,185316,2021-11-30 22:55:12 UTC,,,,2021-02-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,Oak Ridge Associated Universities - 120 Badger,120 Badger Avenue,,Oak Ridge,TN,37830,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,36.0106549,-84.2614012,2021-11-30,185317,2021-11-30 22:55:12 UTC,,,,2021-02-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,Oak Ridge Associated Universities - 212 Badger,212 Badger Avenue,,Oak Ridge,TN,37830,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,36.010312,-84.261197,2021-11-30,185318,2021-11-30 22:55:12 UTC,,,,2021-02-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,Element by Westin Knoxville Cedar Bluff,400 North Peters Rd,,Knoxville,TN,37922,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,35.914768,-84.097039,2021-11-30,185379,2021-11-30 22:55:12 UTC,,,,2021-02-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,AVID AIRPORT AVID,44 Rachel Dr,,Nashville,TN,37214,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.144556,-86.675114,2021-12-01,185579,2021-12-01 00:30:49 UTC,,,,2021-03-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
E85,Speedway,1375 Huntsville Hwy,,Fayetteville,TN,37334,,931-557-3059,E,,Public,24 hours daily,A Cash D M V,,,,,,,,,,200-8,35.130434,-86.566518,2021-04-08,186495,2021-04-08 20:32:57 UTC,P,,,2021-03-11,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,
ELEC,METRO NASHVILLE NFD STATION 32,4248 Andrew Jackson Pkwy,,Nashville,TN,37076,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.201006,-86.608176,2021-12-01,186536,2021-12-01 00:30:49 UTC,,,,2021-03-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"HARLEY-DAVIDSON (Kodak, TN)",3607 OUTDOOR SPORTSMAN PLACE,,Kodak,TN,37764,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,35.985621,-83.6098,2021-12-01,186722,2021-12-01 01:32:15 UTC,,,,2021-03-30,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,AEC CORP OFFICE,1109 Hill Dr,,New Market,TN,37820,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.1063,-83.53303,2021-12-01,187032,2021-12-01 00:30:49 UTC,,,,2021-04-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
E85,Murphy USA,1813 Decatur Pk,,Athens,TN,37303,,423-507-1544,E,,Public,24 hours daily,A Cash D Debit M V,,,,,,,,,,200-9,35.45243,-84.629341,2021-05-06,187187,2021-05-06 13:19:19 UTC,P,,,,,,,true,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,"[""E15""]",,,,,,,,,,,
LPG,Great Smoky Mountains National Park - Oconaluftee,107 Park Headquarters Rd,,Gatlinburg,TN,28719,,,E,,Private,,,,,,,,,,,,GPS,35.515347,-83.305407,2021-05-06,187538,2021-05-06 13:19:19 UTC,FG,26,United States Marine Corps,2021-01-15,,,,,,US,,,,Privé,,private,,USMC,NATL_PARK,,,,,,,,,,,,,,,,,
ELEC,Sevierville Downtown,126 Bruce St,,Sevierville,TN,37862,,865-453-2887,P,2021-07-01,PLANNED - not yet accessible (Public),8am-5pm M-F,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.867731,-83.564823,2021-05-06,187585,2021-05-06 13:19:19 UTC,P,,,2021-07-01,,,,,CHADEMO J1772COMBO,US,,,,PRÉVU - pas encore accessible (Public),,public,,,MUNI_GOV,,,,,,,,,,,,,,,,,
ELEC,Vanderbilt Medical Center - Dixie Place,2120 Dixie Place,"Paid Parking Garage
",Nashville,TN,37212,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,36.14086,-86.801361,2021-11-30,187755,2021-11-30 22:55:12 UTC,,,,2021-04-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,Vanderbilt University Medical Center,1501 21st Ave South,"For employees only.
",Nashville,TN,37212,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,36.139418,-86.801205,2021-11-30,187756,2021-11-30 22:55:12 UTC,,,,2021-04-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,LICK SKILLET LICK SKILLET,800 Lick Skillet Ln,,New Market,TN,37820,,888-758-4389,E,,Public,Mon 7:00am - 7:00pm; Tue 7:00am - 7:00pm; Wed 7:00am - 7:00pm; Thu 7:00am - 7:00pm; Fri 7:00am - 7:00pm; Sat 7:00am - 7:00pm; Sun 7:00am - 7:00pm,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.096482,-83.595043,2021-12-01,187832,2021-12-01 00:30:49 UTC,,,,2021-04-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SpringHill Suites by Marriott Chattanooga North,8876 Old Lee Highway,,Ooltewah,TN,37363,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,35.084169,-85.068699,2021-11-30,187886,2021-11-30 22:55:12 UTC,,,,2021-04-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,Fairfield Inn and Suites Johnson City,3078 Hamilton Place,,Johnson City,TN,37604,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,36.3372,-82.4077769,2021-11-30,189041,2021-11-30 22:55:12 UTC,,,,2021-04-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,Pellissippi South,2160 Lakeside Centre Way,,Knoxville,TN,37922,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,35.860817,-84.066754,2021-11-30,189055,2021-11-30 22:55:12 UTC,,,,2021-04-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,Holiday Inn Express Powell,7520 Conner Road,,Powell,TN,37849,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,36.051269,-83.998084,2021-11-30,189062,2021-11-30 22:55:12 UTC,,,,2021-04-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,TownePlace Suites Oak Ridge,300 South Rutgers Ave,,Oak Ridge,TN,37830,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,36.013271,-84.251523,2021-11-30,189118,2021-11-30 22:55:12 UTC,,,,2021-05-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,Peabody Place Garage 2,250 Peabody Place,,Memphis,TN,38103,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,35.14033,-90.050931,2021-11-30,189128,2021-11-30 22:55:12 UTC,,,,2021-05-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
E85,Speedway,2148 N Charles Seivers Blvd,,Clinton,TN,37716,,865-457-6737,E,,Public,24 hours daily,A Cash CREDIT D Debit M V,,,,,,,,,,200-9,36.160209,-84.0895,2021-06-07,189308,2021-06-07 17:37:37 UTC,P,,,2020-09-05,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,
ELEC,Target - Tesla Supercharger,6814 Charlotte Pike,,Nashville,TN,37209,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,12,,Tesla,http://www.teslamotors.com/supercharger,GPS,36.134009,-86.891923,2021-10-11,189352,2021-11-04 18:37:47 UTC,P,,,2021-05-03,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,BAKERY GARAGE RISE 1,400 Monroe Ave,,Memphis,TN,38103,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.142303,-90.04327,2021-12-01,189468,2021-12-01 00:30:49 UTC,,,,2021-05-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BAKERY GARAGE RISE 2,400 Monroe Ave,,Memphis,TN,38103,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.142185,-90.04329,2021-12-01,189469,2021-12-01 00:30:49 UTC,,,,2021-05-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Ducktown - Shell,5082 US-64,"These chargers are under repair.
",Ducktown,TN,37317,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,35.02887,-84.38552,2021-11-30,189697,2021-11-30 22:55:12 UTC,,,,2021-05-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,Big Daddy's Pizza - Pigeon Forge,3053 Parkway,,Pigeon Forge,TN,37863,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,35.794669,-83.56214,2021-11-30,189914,2021-11-30 22:55:12 UTC,,,,2021-05-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,Big Daddy's Pizza - Sevierville,1820 Parkway,"Chargers are under repair.
",Sevierville,TN,37862,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,35.828707,-83.574955,2021-11-30,189915,2021-11-30 22:55:12 UTC,,,,2021-05-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,City Hall - Lebanon,"200 North Castle Heights Avenue, Suite 300",,Lebanon,TN,37087,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,36.21322,-86.30695,2021-11-30,189916,2021-11-30 22:55:12 UTC,,,,2021-05-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,BLCT VILLAGE BELCOURT VILLAG,2111 Belcourt Ave,,Nashville,TN,37212,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.136593,-86.801711,2021-12-01,189939,2021-12-01 00:30:49 UTC,,,,2021-05-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BLCT VILLAGE BELCOURT VILL2,2111 Belcourt Ave,,Nashville,TN,37212,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.136593,-86.80171,2021-12-01,189940,2021-12-01 00:30:49 UTC,,,,2021-05-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Pickwick Landing State Park Inn,116 State Park Rd,"Installation at State Park Inn, follow 
signs.
",Pickwick Dam,TN,38326,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,35.0555,-88.2384,2021-11-30,190457,2021-11-30 22:55:12 UTC,,,,2021-05-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,The Ridge at Hamilton Crossing Apartments,1130 Old Middlesettlements Rd,,Maryville,TN,37801,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,35.7691,-83.9945,2021-11-30,190710,2021-11-30 22:55:12 UTC,,,,2021-06-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,Holiday Inn Cedar Bluff - West,9128 Executive Park Drive,,Knoxville,TN,37923,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,35.9205746,-84.0871229,2021-11-30,190738,2021-11-30 22:55:12 UTC,,,,2021-06-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,The Avenue Murfreesboro - The Children's Place,2615 Medical Center Parkway,"Chargers are in the front, near The 
Children's Place
",Murfreesboro,TN,37129,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,35.857344,-86.443896,2021-11-30,190774,2021-11-30 22:55:12 UTC,,,,2021-06-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,EEDEV MILLIGAN UNIV,200 Blowers Blvd McMahan Student Center,,Johnson City,TN,37601,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.29891,-82.293709,2021-12-01,190891,2021-12-01 00:30:49 UTC,,,,2021-06-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EEDEV ELIZ DOWNTOWN,404 E Elk Ave,,Elizabethton,TN,37643,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.34751,-82.218583,2021-12-01,190892,2021-12-01 00:30:49 UTC,,,,2021-06-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Willowbrook Commons,61 East Thompson Lane,,Nashville,TN,37211,,833-632-2778,E,,Public,24 hours daily,,,,,,,9,,Electrify America,https://www.electrifyamerica.com/,GPS,36.109803,-86.727162,2021-12-01,190999,2021-12-01 01:32:15 UTC,,,,2021-06-15,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,One Metrocenter Apartments,45 Vantage Way,,Nashville,TN,37228,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,4,,,SemaCharge Network,https://semaconnect.com/,GPS,36.190622,-86.795607,2021-12-01,191339,2021-12-01 00:20:23 UTC,,,,2021-06-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,
ELEC,The Shay,9 City Place,,Nashville,TN,37209,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,4,,,SemaCharge Network,https://semaconnect.com/,GPS,36.1499978,-86.8209358,2021-12-01,191340,2021-12-01 00:20:23 UTC,,,,2021-06-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,
ELEC,STOCKYARDS STOCKYARDS 2,2nd Ave N & Stockyard St SB,,Nashville,TN,37201,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.17146,-86.781334,2021-12-01,191530,2021-12-01 00:30:49 UTC,,,,2021-06-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,The Mountain Mile - Tesla Supercharger,2655 Teaster Lane,,Pigeon Forge,TN,37863,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,A D Debit M V,,,,,,12,,Tesla,http://www.teslamotors.com/supercharger,GPS,35.806407,-83.572711,2021-10-11,191696,2021-11-04 18:37:47 UTC,P,,,2021-06-28,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,7SPC SEVIERVILLE DC1,150 Bruce Street,,Sevierville,TN,37862,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.867615,-83.564766,2021-12-01,193293,2021-12-01 00:30:49 UTC,,,,2021-07-29,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Holiday Inn Murfreesboro,1453 Silohill Lane,,Murfreesboro,TN,37129,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,35.865634,-86.453836,2021-11-30,193311,2021-11-30 22:55:12 UTC,,,,2021-07-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,BNA12 BNA12 - 22,1010 Church St,,Nashville,TN,37203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.160506,-86.787571,2021-12-01,193891,2021-12-01 00:30:49 UTC,,,,2021-08-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BNA12 BNA12 - 16,1010 Church St,,Nashville,TN,37203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.160116,-86.787729,2021-12-01,193892,2021-12-01 00:30:49 UTC,,,,2021-08-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BNA12 BNA12 - 14,1010 Church St,,Nashville,TN,37203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.159934,-86.787959,2021-12-01,193893,2021-12-01 00:30:49 UTC,,,,2021-08-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BNA12 BNA12 - 15,1010 Church St,,Nashville,TN,37203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.160065,-86.78763,2021-12-01,193894,2021-12-01 00:30:49 UTC,,,,2021-08-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BNA12 BNA12 - 5,1010 Church St,,Nashville,TN,37203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.16005,-86.787674,2021-12-01,193895,2021-12-01 00:30:49 UTC,,,,2021-08-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BNA12 BNA12 - 17,1010 Church St,,Nashville,TN,37203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.160311,-86.787557,2021-12-01,193896,2021-12-01 00:30:49 UTC,,,,2021-08-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BNA12 BNA12 - 20,1010 Church St,,Nashville,TN,37203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.160986,-86.785594,2021-12-01,193897,2021-12-01 00:30:49 UTC,,,,2021-08-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BNA12 BNA12 - 4,1010 Church St,,Nashville,TN,37203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.160324,-86.78736,2021-12-01,193898,2021-12-01 00:30:49 UTC,,,,2021-08-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BNA12 BNA12 - 13,1010 Church St,,Nashville,TN,37203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.161004,-86.78559,2021-12-01,193899,2021-12-01 00:30:49 UTC,,,,2021-08-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BNA12 BNA12 - 2,1010 Church St,,Nashville,TN,37203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.160988,-86.78593,2021-12-01,193900,2021-12-01 00:30:49 UTC,,,,2021-08-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BNA12 BNA12 - 19,1010 Church St,,Nashville,TN,37203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.160028,-86.787757,2021-12-01,193901,2021-12-01 00:30:49 UTC,,,,2021-08-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
